model_id,x,y,embedding_input,method,family,branch,organization,mean_auc,tsne_label,tsne_perplexity,tsne_early_exaggeration,tsne_learning_rate,tsne_metric,tsne_init
LongSafari/hyenadna-tiny-1k-seqlen,-12.869618,8.314314,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8593370657548011,p10_ee12_auto_euc,10,12,auto,euclidean,pca
LongSafari/hyenadna-tiny-1k-seqlen-d256,-13.579703,6.986462,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8684343145836461,p10_ee12_auto_euc,10,12,auto,euclidean,pca
LongSafari/hyenadna-tiny-16k-seqlen-d128,-11.522212,7.8876276,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8441865827118354,p10_ee12_auto_euc,10,12,auto,euclidean,pca
LongSafari/hyenadna-small-32k-seqlen,-11.598806,5.0530696,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8614033701713478,p10_ee12_auto_euc,10,12,auto,euclidean,pca
LongSafari/hyenadna-medium-160k-seqlen,-11.328424,6.571199,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8750736245081588,p10_ee12_auto_euc,10,12,auto,euclidean,pca
LongSafari/hyenadna-medium-450k-seqlen,-9.655989,7.6344094,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8630889851052007,p10_ee12_auto_euc,10,12,auto,euclidean,pca
LongSafari/hyenadna-large-1m-seqlen,-10.358509,9.068089,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.882996050302736,p10_ee12_auto_euc,10,12,auto,euclidean,pca
arcinstitute/evo2_40b_base,-10.664635,20.005436,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.6539986300080781,p10_ee12_auto_euc,10,12,auto,euclidean,pca
arcinstitute/evo2_40b,-21.55004,21.834614,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7225756725075806,p10_ee12_auto_euc,10,12,auto,euclidean,pca
arcinstitute/evo2_20b,-22.360521,22.002417,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7171525891693636,p10_ee12_auto_euc,10,12,auto,euclidean,pca
arcinstitute/evo2_7b_base,28.6855,-31.448372,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8250326130547551,p10_ee12_auto_euc,10,12,auto,euclidean,pca
arcinstitute/evo2_7b_262k,29.80498,-32.25207,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8205974210922076,p10_ee12_auto_euc,10,12,auto,euclidean,pca
arcinstitute/evo2_7b,28.69906,-33.015026,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8167636701690921,p10_ee12_auto_euc,10,12,auto,euclidean,pca
arcinstitute/evo2_1b_base,1.645828,7.7592936,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7342200870482283,p10_ee12_auto_euc,10,12,auto,euclidean,pca
evo-design/evo-2-7b-8k-microviridae,-13.585562,-6.775343,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.78847106815382,p10_ee12_auto_euc,10,12,auto,euclidean,pca
evo-design/evo-1-7b-131k-microviridae,3.0445197,-2.7932894,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7572457351321731,p10_ee12_auto_euc,10,12,auto,euclidean,pca
evo-design/evo-1.5-8k-base,16.660273,-19.446627,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7909976081239937,p10_ee12_auto_euc,10,12,auto,euclidean,pca
togethercomputer/evo-1-8k-base,0.67500997,2.8742666,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7424306370027449,p10_ee12_auto_euc,10,12,auto,euclidean,pca
togethercomputer/evo-1-131k-base,15.781985,-18.362171,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7954309090655141,p10_ee12_auto_euc,10,12,auto,euclidean,pca
LongSafari/evo-1-8k-crispr,-0.4391232,-2.4737635,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p10_ee12_auto_euc,10,12,auto,euclidean,pca
LongSafari/evo-1-8k-transposon,-0.4391232,-2.4737635,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p10_ee12_auto_euc,10,12,auto,euclidean,pca
zhihan1996/DNABERT-2-117M,-19.17089,8.068656,V_d,tsne,DNABERT-2,mlm_or_encoder,zhihan1996,0.8127822928989513,p10_ee12_auto_euc,10,12,auto,euclidean,pca
zhihan1996/DNABERT-S,-17.045084,28.978119,V_d,tsne,DNABERT-S,mlm_or_encoder,zhihan1996,0.8142663811505192,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/moderngena-base,1.7175199,-7.7532682,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.856891141667942,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/moderngena-large,14.900324,-11.359824,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.8411760746474787,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-lastln-t2t,11.990677,-7.1535306,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8804501385629268,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t,11.485904,-5.822519,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.875354209820089,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base,8.759692,-4.458943,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.876633315294654,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t-multi,10.85602,-7.7848673,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8818294243347937,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-large-t2t,13.30374,-6.5593557,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8802055036982036,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bigbird-base-t2t,12.674261,-8.688237,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8564414615903444,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-fly,18.92897,-13.338803,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8798749389495737,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-athaliana,4.4089046,7.425706,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8631545556160756,p10_ee12_auto_euc,10,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-yeast,-22.000237,28.350904,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.7947921711334538,p10_ee12_auto_euc,10,12,auto,euclidean,pca
PoetschLab/GROVER,8.838176,-2.8670833,V_d,tsne,GROVER,mlm_or_encoder,PoetschLab,0.8671038447106474,p10_ee12_auto_euc,10,12,auto,euclidean,pca
kuleshov-group/PlantCAD2-Small-l24-d0768,25.583605,-0.22527449,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8884170475709195,p10_ee12_auto_euc,10,12,auto,euclidean,pca
kuleshov-group/PlantCAD2-Medium-l48-d1024,27.015564,0.08343066,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8850322169556907,p10_ee12_auto_euc,10,12,auto,euclidean,pca
kuleshov-group/PlantCAD2-Large-l48-d1536,27.157845,-1.1536335,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8885135504845132,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-1.2b-base,22.16158,-29.71231,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9160398018093819,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-3b-base,23.507423,-31.186392,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9258188828698207,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-1.2b-base,-0.26575425,4.4719143,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8475775736175143,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-3b-base,-2.1668563,3.6299617,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8647661365519584,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-1.2b-base,22.97664,-28.760324,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9123506614793109,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-3b-base,24.217049,-30.099722,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9195296385996374,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenerTeam/GENERanno-prokaryote-0.5b-base,27.475515,-12.862304,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8817084154138367,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenerTeam/GENERanno-eukaryote-0.5b-base,1.5781951,-11.34857,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8500129962518695,p10_ee12_auto_euc,10,12,auto,euclidean,pca
DOEJGI/GenomeOcean-100M-v1.2,17.903408,-18.05486,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8707547235495641,p10_ee12_auto_euc,10,12,auto,euclidean,pca
DOEJGI/GenomeOcean-500M-v1.2,18.051579,-20.729622,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8839444626248475,p10_ee12_auto_euc,10,12,auto,euclidean,pca
DOEJGI/GenomeOcean-500M,18.847033,-19.202494,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8824030266739168,p10_ee12_auto_euc,10,12,auto,euclidean,pca
DOEJGI/GenomeOcean-100M,17.071379,-16.89036,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8777694806568301,p10_ee12_auto_euc,10,12,auto,euclidean,pca
DOEJGI/GenomeOcean-4B,19.54295,-21.134058,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8856784906711255,p10_ee12_auto_euc,10,12,auto,euclidean,pca
DOEJGI/GenomeOcean-4B-bgcFM,15.1817045,-20.331972,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8792286539634104,p10_ee12_auto_euc,10,12,auto,euclidean,pca
ZhejiangLab/Genos-10B-v2,-14.460605,33.759956,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8866037169308743,p10_ee12_auto_euc,10,12,auto,euclidean,pca
ZhejiangLab/Genos-10B,-13.963682,34.535107,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8923154127981832,p10_ee12_auto_euc,10,12,auto,euclidean,pca
ZhejiangLab/Genos-1.2B,-18.749685,0.5742124,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8659398847468603,p10_ee12_auto_euc,10,12,auto,euclidean,pca
ZhejiangLab/OneGenome-Rice,22.253466,2.482848,V_d,tsne,OneGenome,ar_or_generative,ZhejiangLab,0.851005834096549,p10_ee12_auto_euc,10,12,auto,euclidean,pca
genbio-ai/AIDO.DNA-7B,24.169159,-21.10257,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8955860595416295,p10_ee12_auto_euc,10,12,auto,euclidean,pca
genbio-ai/AIDO.DNA-300M,19.724962,-14.41844,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8969643969999578,p10_ee12_auto_euc,10,12,auto,euclidean,pca
Mishamq/HybriDNA-300M,-11.86672,26.536669,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8287939984167011,p10_ee12_auto_euc,10,12,auto,euclidean,pca
Mishamq/HybriDNA-3B,-7.5131354,21.829456,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8946934034815327,p10_ee12_auto_euc,10,12,auto,euclidean,pca
Mishamq/HybriDNA-7B,-8.641129,25.45741,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8429952129330213,p10_ee12_auto_euc,10,12,auto,euclidean,pca
living-models/Botanic0-L,23.767277,-1.8442903,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8817735814987914,p10_ee12_auto_euc,10,12,auto,euclidean,pca
living-models/Botanic0-M,22.400152,-1.5456452,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8888156475711413,p10_ee12_auto_euc,10,12,auto,euclidean,pca
living-models/Botanic0-S,20.214853,-4.157819,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8922605273901404,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-goat-5races,-16.625483,21.056564,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7151140407337319,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-cow-5races,-15.5191,22.174898,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7295038417692249,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-pig-13races,-14.250071,21.696291,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7560749499657892,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-hg38,-17.546696,24.497934,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6522743549122137,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-hg38,-12.635226,11.220729,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8120933659253847,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-1M-hg38,-15.253144,9.456108,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7652417340533012,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-lncRNA,-14.808529,20.24582,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7336237875938862,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-417M-Athaliana,-21.330568,24.086323,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6657346162922085,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-virus,-11.235986,23.90741,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.5944237064486142,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-noncoding,29.332937,-13.042721,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8069298647587365,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteriophage,-12.640717,24.077295,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6028566584580207,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-plasmid,-10.057367,22.672493,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6587029529951741,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-yeast,-20.865032,26.744976,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7072246572524645,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteria,-4.092999,9.937372,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7144042532624235,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-422M-hg38,-17.810663,18.296028,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8506983197541412,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-Athaliana,-19.241245,26.137512,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6632138434294502,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-hg38,-9.359657,5.0631847,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.8337786903776166,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/ModernBert-DNA-v1-37M-virus,-11.809895,22.693527,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.7175569356285602,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-Athaliana,-23.494238,25.27179,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6703268332023103,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-hg38,-16.792412,26.858868,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6887707783859928,p10_ee12_auto_euc,10,12,auto,euclidean,pca
RaphaelMourad/Jamba-DNA-v1-114M-hg38,-13.021073,4.238061,V_d,tsne,Jamba-DNA,ar_or_generative,RaphaelMourad,0.8491731838293114,p10_ee12_auto_euc,10,12,auto,euclidean,pca
plant-llms/PlantBiMoE,23.173157,0.31639653,V_d,tsne,PlantBiMoE,mlm_or_encoder,plant-llms,0.8831416997893283,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenSLM-25M,-0.5960095,7.9737563,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8187124537715601,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenSLM-250M,-1.7063771,7.3576217,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8332770033831376,p10_ee12_auto_euc,10,12,auto,euclidean,pca
GenSLM-2.5B,-0.50706464,6.6172905,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8577640682538047,p10_ee12_auto_euc,10,12,auto,euclidean,pca
Hengchang-Liu/D3LM-from-nt,6.7033324,-5.910465,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8832184453373992,p10_ee12_auto_euc,10,12,auto,euclidean,pca
Hengchang-Liu/D3LM-scratch,-8.619315,10.096239,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8586873230205744,p10_ee12_auto_euc,10,12,auto,euclidean,pca
JadenLong/MutBERT,-10.028215,-6.8259087,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8981685232496104,p10_ee12_auto_euc,10,12,auto,euclidean,pca
JadenLong/MutBERT-Multi,-8.493595,-6.758742,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8864963088581912,p10_ee12_auto_euc,10,12,auto,euclidean,pca
JadenLong/MutBERT-Human-Ref,-9.587942,-7.8503094,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8982997255603392,p10_ee12_auto_euc,10,12,auto,euclidean,pca
HuggingFaceBio/Carbon-500M,21.599812,-27.970987,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9101119311604692,p10_ee12_auto_euc,10,12,auto,euclidean,pca
HuggingFaceBio/Carbon-3B,26.46136,-31.805214,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9233890367837617,p10_ee12_auto_euc,10,12,auto,euclidean,pca
HuggingFaceBio/Carbon-8B,26.45543,-33.284557,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9172279433913282,p10_ee12_auto_euc,10,12,auto,euclidean,pca
