model_id,x,y,embedding_input,method,family,branch,organization,mean_auc,tsne_label,tsne_perplexity,tsne_early_exaggeration,tsne_learning_rate,tsne_metric,tsne_init
InstaDeepAI/NTv3_650M_pre,-12.416167,-13.8914175,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8951982046421899,p12_ee24_auto_euc,12,24,auto,euclidean,pca
InstaDeepAI/NTv3_100M_pre,-8.244135,-13.512443,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.891746815167064,p12_ee24_auto_euc,12,24,auto,euclidean,pca
InstaDeepAI/NTv3_8M_pre,-8.262078,-12.951268,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.884685370229313,p12_ee24_auto_euc,12,24,auto,euclidean,pca
InstaDeepAI/NTv3_650M_pre_8kb,-13.194883,-14.209034,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9072923951387537,p12_ee24_auto_euc,12,24,auto,euclidean,pca
InstaDeepAI/NTv3_100M_pre_8kb,-11.52661,-13.398222,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8989671953699293,p12_ee24_auto_euc,12,24,auto,euclidean,pca
InstaDeepAI/NTv3_8M_pre_8kb,-8.81998,-12.90993,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8859891698556498,p12_ee24_auto_euc,12,24,auto,euclidean,pca
InstaDeepAI/NTv3_5downsample_pre,-13.524899,-15.181746,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.902615287066897,p12_ee24_auto_euc,12,24,auto,euclidean,pca
InstaDeepAI/NTv3_5downsample_pre_8kb,-14.083436,-15.089879,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9100300437386563,p12_ee24_auto_euc,12,24,auto,euclidean,pca
InstaDeepAI/agro-nucleotide-transformer-1b,0.10233376,-13.074924,V_d,tsne,AgroNT,mlm_or_encoder,InstaDeepAI,0.8430997842169101,p12_ee24_auto_euc,12,24,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,7.224004,0.9536622,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.884701633913021,p12_ee24_auto_euc,12,24,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,9.92537,6.6075025,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8599849636540228,p12_ee24_auto_euc,12,24,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,9.518749,5.519921,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8733538576992442,p12_ee24_auto_euc,12,24,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-131k_d_model-256_n_layer-16,7.2690206,0.9493457,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8866102313993073,p12_ee24_auto_euc,12,24,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,10.155535,4.9457293,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8801137007974275,p12_ee24_auto_euc,12,24,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,10.475626,5.9989886,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8589845702949933,p12_ee24_auto_euc,12,24,auto,euclidean,pca
LongSafari/hyenadna-tiny-1k-seqlen,7.4032373,9.323641,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8593370657548011,p12_ee24_auto_euc,12,24,auto,euclidean,pca
LongSafari/hyenadna-tiny-1k-seqlen-d256,8.297298,8.986991,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8684343145836461,p12_ee24_auto_euc,12,24,auto,euclidean,pca
LongSafari/hyenadna-tiny-16k-seqlen-d128,7.2931333,8.476398,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8441865827118354,p12_ee24_auto_euc,12,24,auto,euclidean,pca
LongSafari/hyenadna-small-32k-seqlen,6.72152,7.1333933,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8614033701713478,p12_ee24_auto_euc,12,24,auto,euclidean,pca
LongSafari/hyenadna-medium-160k-seqlen,6.630772,8.145779,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8750736245081588,p12_ee24_auto_euc,12,24,auto,euclidean,pca
LongSafari/hyenadna-medium-450k-seqlen,5.7186947,8.621164,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8630889851052007,p12_ee24_auto_euc,12,24,auto,euclidean,pca
LongSafari/hyenadna-large-1m-seqlen,6.1717553,9.3999815,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.882996050302736,p12_ee24_auto_euc,12,24,auto,euclidean,pca
arcinstitute/evo2_40b_base,8.22072,19.272514,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.6539986300080781,p12_ee24_auto_euc,12,24,auto,euclidean,pca
arcinstitute/evo2_40b,14.698397,17.927479,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7225756725075806,p12_ee24_auto_euc,12,24,auto,euclidean,pca
arcinstitute/evo2_20b,14.69893,17.943867,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7171525891693636,p12_ee24_auto_euc,12,24,auto,euclidean,pca
arcinstitute/evo2_7b_base,-20.094309,-13.318836,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8250326130547551,p12_ee24_auto_euc,12,24,auto,euclidean,pca
arcinstitute/evo2_7b_262k,-19.37563,-13.8956995,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8205974210922076,p12_ee24_auto_euc,12,24,auto,euclidean,pca
arcinstitute/evo2_7b,-20.013254,-14.013183,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8167636701690921,p12_ee24_auto_euc,12,24,auto,euclidean,pca
arcinstitute/evo2_1b_base,-1.4484582,9.493279,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7342200870482283,p12_ee24_auto_euc,12,24,auto,euclidean,pca
evo-design/evo-2-7b-8k-microviridae,8.581381,-0.19820039,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.78847106815382,p12_ee24_auto_euc,12,24,auto,euclidean,pca
evo-design/evo-1-7b-131k-microviridae,-2.5016778,2.8492062,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7572457351321731,p12_ee24_auto_euc,12,24,auto,euclidean,pca
evo-design/evo-1.5-8k-base,-10.075488,-8.1010275,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7909976081239937,p12_ee24_auto_euc,12,24,auto,euclidean,pca
togethercomputer/evo-1-8k-base,1.1569805,7.7126617,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7424306370027449,p12_ee24_auto_euc,12,24,auto,euclidean,pca
togethercomputer/evo-1-131k-base,-9.390974,-7.778686,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7954309090655141,p12_ee24_auto_euc,12,24,auto,euclidean,pca
LongSafari/evo-1-8k-crispr,-0.5021734,3.1680932,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p12_ee24_auto_euc,12,24,auto,euclidean,pca
LongSafari/evo-1-8k-transposon,-0.50131667,3.1678963,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p12_ee24_auto_euc,12,24,auto,euclidean,pca
zhihan1996/DNABERT-2-117M,-3.4674397,3.7679844,V_d,tsne,DNABERT-2,mlm_or_encoder,zhihan1996,0.8127822928989513,p12_ee24_auto_euc,12,24,auto,euclidean,pca
zhihan1996/DNABERT-S,10.66636,21.484205,V_d,tsne,DNABERT-S,mlm_or_encoder,zhihan1996,0.8142663811505192,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/moderngena-base,-3.5458431,-0.022740036,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.856891141667942,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/moderngena-large,-4.2617874,-8.115731,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.8411760746474787,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-lastln-t2t,-0.99125665,-5.8291197,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8804501385629268,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t,-0.23404053,-5.997317,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.875354209820089,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base,0.18976511,-3.8127375,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.876633315294654,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t-multi,-1.6535931,-5.7157507,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8818294243347937,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-large-t2t,-0.841901,-6.8439245,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8802055036982036,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bigbird-base-t2t,-1.9979104,-6.703579,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8564414615903444,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-fly,-6.4381943,-10.009603,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8798749389495737,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-athaliana,-3.5274813,9.399611,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8631545556160756,p12_ee24_auto_euc,12,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-yeast,13.708267,22.122591,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.7947921711334538,p12_ee24_auto_euc,12,24,auto,euclidean,pca
PoetschLab/GROVER,1.0527607,-3.5265617,V_d,tsne,GROVER,mlm_or_encoder,PoetschLab,0.8671038447106474,p12_ee24_auto_euc,12,24,auto,euclidean,pca
kuleshov-group/PlantCAD2-Small-l24-d0768,0.6208739,-16.19441,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8884170475709195,p12_ee24_auto_euc,12,24,auto,euclidean,pca
kuleshov-group/PlantCAD2-Medium-l48-d1024,0.5507933,-16.992527,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8850322169556907,p12_ee24_auto_euc,12,24,auto,euclidean,pca
kuleshov-group/PlantCAD2-Large-l48-d1536,0.046898473,-17.146963,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8885135504845132,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-1.2b-base,-16.953285,-9.753161,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9160398018093819,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-3b-base,-18.044285,-10.506537,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9258188828698207,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-1.2b-base,-0.2779295,7.396215,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8475775736175143,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-3b-base,0.07974635,6.1748767,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8647661365519584,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-1.2b-base,-16.648436,-10.116973,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9123506614793109,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-3b-base,-17.544607,-10.885058,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9195296385996374,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenerTeam/GENERanno-prokaryote-0.5b-base,-7.3549066,-15.172356,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8817084154138367,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenerTeam/GENERanno-eukaryote-0.5b-base,-5.968859,-0.57672316,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8500129962518695,p12_ee24_auto_euc,12,24,auto,euclidean,pca
DOEJGI/GenomeOcean-100M-v1.2,-9.409891,-9.060812,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8707547235495641,p12_ee24_auto_euc,12,24,auto,euclidean,pca
DOEJGI/GenomeOcean-500M-v1.2,-10.990837,-8.951039,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8839444626248475,p12_ee24_auto_euc,12,24,auto,euclidean,pca
DOEJGI/GenomeOcean-500M,-10.164069,-9.463194,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8824030266739168,p12_ee24_auto_euc,12,24,auto,euclidean,pca
DOEJGI/GenomeOcean-100M,-8.667641,-8.706401,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8777694806568301,p12_ee24_auto_euc,12,24,auto,euclidean,pca
DOEJGI/GenomeOcean-4B,-11.533211,-9.617903,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8856784906711255,p12_ee24_auto_euc,12,24,auto,euclidean,pca
DOEJGI/GenomeOcean-4B-bgcFM,-10.534341,-7.215455,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8792286539634104,p12_ee24_auto_euc,12,24,auto,euclidean,pca
ZhejiangLab/Genos-10B-v2,15.473787,7.865355,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8866037169308743,p12_ee24_auto_euc,12,24,auto,euclidean,pca
ZhejiangLab/Genos-10B,15.549927,7.8531966,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8923154127981832,p12_ee24_auto_euc,12,24,auto,euclidean,pca
ZhejiangLab/Genos-1.2B,12.113888,5.429813,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8659398847468603,p12_ee24_auto_euc,12,24,auto,euclidean,pca
ZhejiangLab/OneGenome-Rice,2.8349917,-14.044651,V_d,tsne,OneGenome,ar_or_generative,ZhejiangLab,0.851005834096549,p12_ee24_auto_euc,12,24,auto,euclidean,pca
genbio-ai/AIDO.DNA-7B,-11.54646,-15.609339,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8955860595416295,p12_ee24_auto_euc,12,24,auto,euclidean,pca
genbio-ai/AIDO.DNA-300M,-7.029985,-10.506561,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8969643969999578,p12_ee24_auto_euc,12,24,auto,euclidean,pca
Mishamq/HybriDNA-300M,7.70938,15.411013,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8287939984167011,p12_ee24_auto_euc,12,24,auto,euclidean,pca
Mishamq/HybriDNA-3B,5.542001,17.026491,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8946934034815327,p12_ee24_auto_euc,12,24,auto,euclidean,pca
Mishamq/HybriDNA-7B,6.8257937,19.75077,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8429952129330213,p12_ee24_auto_euc,12,24,auto,euclidean,pca
living-models/Botanic0-L,-0.1772272,-14.806904,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8817735814987914,p12_ee24_auto_euc,12,24,auto,euclidean,pca
living-models/Botanic0-M,0.0427205,-13.995303,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8888156475711413,p12_ee24_auto_euc,12,24,auto,euclidean,pca
living-models/Botanic0-S,-1.5485207,-12.119541,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8922605273901404,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-goat-5races,11.363104,15.949353,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7151140407337319,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-cow-5races,10.662636,16.58345,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7295038417692249,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-pig-13races,9.89967,16.299557,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7560749499657892,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-hg38,11.711124,18.637205,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6522743549122137,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-hg38,7.5106173,11.178327,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8120933659253847,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-1M-hg38,9.463392,10.412424,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7652417340533012,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-lncRNA,10.229968,15.403027,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7336237875938862,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-417M-Athaliana,14.034349,19.200438,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6657346162922085,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-virus,8.110666,17.798077,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.5944237064486142,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-noncoding,-7.6657324,-16.360853,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8069298647587365,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteriophage,8.844501,18.03913,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6028566584580207,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-plasmid,7.279346,17.056091,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6587029529951741,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-yeast,13.309929,20.852047,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7072246572524645,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteria,2.5208979,10.986215,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7144042532624235,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-422M-hg38,12.489505,13.899331,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8506983197541412,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-Athaliana,12.473318,20.103872,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6632138434294502,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-hg38,8.213651,7.3696256,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.8337786903776166,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/ModernBert-DNA-v1-37M-virus,8.383839,17.116087,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.7175569356285602,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-Athaliana,15.249977,20.372286,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6703268332023103,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-hg38,10.851984,20.134855,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6887707783859928,p12_ee24_auto_euc,12,24,auto,euclidean,pca
RaphaelMourad/Jamba-DNA-v1-114M-hg38,7.34703,6.1918435,V_d,tsne,Jamba-DNA,ar_or_generative,RaphaelMourad,0.8491731838293114,p12_ee24_auto_euc,12,24,auto,euclidean,pca
plant-llms/PlantBiMoE,1.1876366,-14.5844145,V_d,tsne,PlantBiMoE,mlm_or_encoder,plant-llms,0.8831416997893283,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenSLM-25M,0.03152348,9.684917,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8187124537715601,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenSLM-250M,0.58024365,9.523896,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8332770033831376,p12_ee24_auto_euc,12,24,auto,euclidean,pca
GenSLM-2.5B,-0.017474666,8.980859,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8577640682538047,p12_ee24_auto_euc,12,24,auto,euclidean,pca
Hengchang-Liu/D3LM-from-nt,-1.1144663,-2.6934543,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8832184453373992,p12_ee24_auto_euc,12,24,auto,euclidean,pca
Hengchang-Liu/D3LM-scratch,5.2769837,10.247875,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8586873230205744,p12_ee24_auto_euc,12,24,auto,euclidean,pca
JadenLong/MutBERT,5.905538,-0.8721484,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8981685232496104,p12_ee24_auto_euc,12,24,auto,euclidean,pca
JadenLong/MutBERT-Multi,5.03349,-1.0880306,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8864963088581912,p12_ee24_auto_euc,12,24,auto,euclidean,pca
JadenLong/MutBERT-Human-Ref,5.864524,-1.290777,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8982997255603392,p12_ee24_auto_euc,12,24,auto,euclidean,pca
HuggingFaceBio/Carbon-500M,-15.78379,-10.202662,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9101119311604692,p12_ee24_auto_euc,12,24,auto,euclidean,pca
HuggingFaceBio/Carbon-3B,-19.184046,-12.122546,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9233890367837617,p12_ee24_auto_euc,12,24,auto,euclidean,pca
HuggingFaceBio/Carbon-8B,-18.622343,-12.738062,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9172279433913282,p12_ee24_auto_euc,12,24,auto,euclidean,pca
