model_id,x,y,embedding_input,method,family,branch,organization,mean_auc,tsne_label,tsne_perplexity,tsne_early_exaggeration,tsne_learning_rate,tsne_metric,tsne_init
LongSafari/hyenadna-tiny-1k-seqlen-d256,15.244887,-8.464028,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8684343145836461,p8_ee24_auto_euc,8,24,auto,euclidean,pca
LongSafari/hyenadna-tiny-16k-seqlen-d128,14.657854,-6.772985,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8441865827118354,p8_ee24_auto_euc,8,24,auto,euclidean,pca
LongSafari/hyenadna-small-32k-seqlen,11.915695,-7.0894623,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8614033701713478,p8_ee24_auto_euc,8,24,auto,euclidean,pca
LongSafari/hyenadna-medium-160k-seqlen,13.285506,-6.922055,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8750736245081588,p8_ee24_auto_euc,8,24,auto,euclidean,pca
LongSafari/hyenadna-medium-450k-seqlen,13.513645,-5.392329,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8630889851052007,p8_ee24_auto_euc,8,24,auto,euclidean,pca
LongSafari/hyenadna-large-1m-seqlen,14.604556,-5.100917,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.882996050302736,p8_ee24_auto_euc,8,24,auto,euclidean,pca
arcinstitute/evo2_40b_base,29.735556,-20.834599,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.6539986300080781,p8_ee24_auto_euc,8,24,auto,euclidean,pca
arcinstitute/evo2_40b,34.486717,-18.995687,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7225756725075806,p8_ee24_auto_euc,8,24,auto,euclidean,pca
arcinstitute/evo2_20b,34.96585,-18.800907,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7171525891693636,p8_ee24_auto_euc,8,24,auto,euclidean,pca
arcinstitute/evo2_7b_base,-37.717762,9.799735,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8250326130547551,p8_ee24_auto_euc,8,24,auto,euclidean,pca
arcinstitute/evo2_7b_262k,-38.681488,9.331214,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8205974210922076,p8_ee24_auto_euc,8,24,auto,euclidean,pca
arcinstitute/evo2_7b,-38.841305,10.35688,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8167636701690921,p8_ee24_auto_euc,8,24,auto,euclidean,pca
arcinstitute/evo2_1b_base,15.625878,4.4593368,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7342200870482283,p8_ee24_auto_euc,8,24,auto,euclidean,pca
evo-design/evo-2-7b-8k-microviridae,0.58581835,-10.669435,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.78847106815382,p8_ee24_auto_euc,8,24,auto,euclidean,pca
evo-design/evo-1-7b-131k-microviridae,4.9064083,3.9265082,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7572457351321731,p8_ee24_auto_euc,8,24,auto,euclidean,pca
evo-design/evo-1.5-8k-base,-14.224385,16.740345,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7909976081239937,p8_ee24_auto_euc,8,24,auto,euclidean,pca
togethercomputer/evo-1-8k-base,11.344193,6.0133038,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7424306370027449,p8_ee24_auto_euc,8,24,auto,euclidean,pca
togethercomputer/evo-1-131k-base,-13.9266205,15.740411,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7954309090655141,p8_ee24_auto_euc,8,24,auto,euclidean,pca
LongSafari/evo-1-8k-crispr,6.194526,7.1038356,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p8_ee24_auto_euc,8,24,auto,euclidean,pca
LongSafari/evo-1-8k-transposon,6.500649,6.64719,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p8_ee24_auto_euc,8,24,auto,euclidean,pca
zhihan1996/DNABERT-2-117M,5.528059,2.2736187,V_d,tsne,DNABERT-2,mlm_or_encoder,zhihan1996,0.8127822928989513,p8_ee24_auto_euc,8,24,auto,euclidean,pca
zhihan1996/DNABERT-S,32.785637,-11.2449255,V_d,tsne,DNABERT-S,mlm_or_encoder,zhihan1996,0.8142663811505192,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/moderngena-base,1.617993,5.80884,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.856891141667942,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/moderngena-large,-12.640521,7.790831,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.8411760746474787,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-lastln-t2t,-8.750314,4.2835474,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8804501385629268,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t,-7.9660187,3.3588827,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.875354209820089,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base,-5.3964214,5.573041,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.876633315294654,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t-multi,-8.0823,5.078312,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8818294243347937,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-large-t2t,-9.617047,3.4441054,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8802055036982036,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bigbird-base-t2t,-9.74993,5.351992,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8564414615903444,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-fly,-16.25304,10.106978,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8798749389495737,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-athaliana,16.953527,6.220528,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8631545556160756,p8_ee24_auto_euc,8,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-yeast,36.13036,-14.49588,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.7947921711334538,p8_ee24_auto_euc,8,24,auto,euclidean,pca
PoetschLab/GROVER,-5.309018,6.8355174,V_d,tsne,GROVER,mlm_or_encoder,PoetschLab,0.8671038447106474,p8_ee24_auto_euc,8,24,auto,euclidean,pca
kuleshov-group/PlantCAD2-Small-l24-d0768,-5.093454,24.710783,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8884170475709195,p8_ee24_auto_euc,8,24,auto,euclidean,pca
kuleshov-group/PlantCAD2-Medium-l48-d1024,-6.011327,25.536037,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8850322169556907,p8_ee24_auto_euc,8,24,auto,euclidean,pca
kuleshov-group/PlantCAD2-Large-l48-d1536,-5.290329,26.181578,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8885135504845132,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-1.2b-base,-33.706917,14.654857,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9160398018093819,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-3b-base,-35.22609,13.856302,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9258188828698207,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-1.2b-base,12.095416,4.481782,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8475775736175143,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-3b-base,10.749922,3.4228616,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8647661365519584,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-1.2b-base,-33.117958,13.902735,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9123506614793109,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-3b-base,-34.543797,13.116396,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9195296385996374,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenerTeam/GENERanno-prokaryote-0.5b-base,-23.29883,20.058966,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8817084154138367,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenerTeam/GENERanno-eukaryote-0.5b-base,1.8701745,9.090245,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8500129962518695,p8_ee24_auto_euc,8,24,auto,euclidean,pca
DOEJGI/GenomeOcean-100M-v1.2,-14.610826,14.169704,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8707547235495641,p8_ee24_auto_euc,8,24,auto,euclidean,pca
DOEJGI/GenomeOcean-500M-v1.2,-16.089153,16.110914,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8839444626248475,p8_ee24_auto_euc,8,24,auto,euclidean,pca
DOEJGI/GenomeOcean-500M,-15.490852,14.962659,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8824030266739168,p8_ee24_auto_euc,8,24,auto,euclidean,pca
DOEJGI/GenomeOcean-100M,-13.49235,14.077258,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8777694806568301,p8_ee24_auto_euc,8,24,auto,euclidean,pca
DOEJGI/GenomeOcean-4B,-17.09783,15.286486,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8856784906711255,p8_ee24_auto_euc,8,24,auto,euclidean,pca
DOEJGI/GenomeOcean-4B-bgcFM,-12.4886465,15.91516,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8792286539634104,p8_ee24_auto_euc,8,24,auto,euclidean,pca
ZhejiangLab/Genos-10B-v2,11.612691,-19.355635,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8866037169308743,p8_ee24_auto_euc,8,24,auto,euclidean,pca
ZhejiangLab/Genos-10B,11.50207,-19.985964,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8923154127981832,p8_ee24_auto_euc,8,24,auto,euclidean,pca
ZhejiangLab/Genos-1.2B,8.698314,-15.3605175,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8659398847468603,p8_ee24_auto_euc,8,24,auto,euclidean,pca
ZhejiangLab/OneGenome-Rice,-2.0950422,22.563095,V_d,tsne,OneGenome,ar_or_generative,ZhejiangLab,0.851005834096549,p8_ee24_auto_euc,8,24,auto,euclidean,pca
genbio-ai/AIDO.DNA-7B,-20.8349,11.40285,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8955860595416295,p8_ee24_auto_euc,8,24,auto,euclidean,pca
genbio-ai/AIDO.DNA-300M,-17.055578,10.724187,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8969643969999578,p8_ee24_auto_euc,8,24,auto,euclidean,pca
Mishamq/HybriDNA-300M,25.25648,-21.387747,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8287939984167011,p8_ee24_auto_euc,8,24,auto,euclidean,pca
Mishamq/HybriDNA-3B,23.491207,-18.45813,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8946934034815327,p8_ee24_auto_euc,8,24,auto,euclidean,pca
Mishamq/HybriDNA-7B,28.102049,-22.307924,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8429952129330213,p8_ee24_auto_euc,8,24,auto,euclidean,pca
living-models/Botanic0-L,-6.0139456,22.66018,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8817735814987914,p8_ee24_auto_euc,8,24,auto,euclidean,pca
living-models/Botanic0-M,-5.45012,21.646738,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8888156475711413,p8_ee24_auto_euc,8,24,auto,euclidean,pca
living-models/Botanic0-S,-7.059064,18.850979,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8922605273901404,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-goat-5races,27.473907,-14.089178,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7151140407337319,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-cow-5races,27.889093,-15.376276,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7295038417692249,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-pig-13races,27.217104,-16.178234,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7560749499657892,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-hg38,30.35977,-13.970919,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6522743549122137,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-hg38,17.480856,-7.7355075,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8120933659253847,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-1M-hg38,16.126326,-10.472621,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7652417340533012,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-lncRNA,26.210348,-15.313492,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7336237875938862,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-417M-Athaliana,34.238308,-17.071276,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6657346162922085,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-virus,26.965555,-19.90922,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.5944237064486142,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-noncoding,-24.801388,20.355536,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8069298647587365,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteriophage,27.950623,-19.308386,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6028566584580207,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-plasmid,25.433449,-18.958084,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6587029529951741,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-yeast,34.45397,-14.591386,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7072246572524645,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteria,15.224042,-0.6728248,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7144042532624235,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-422M-hg38,26.263876,-11.871923,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8506983197541412,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-Athaliana,32.87412,-14.050305,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6632138434294502,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-hg38,12.412213,-9.30824,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.8337786903776166,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/ModernBert-DNA-v1-37M-virus,26.673027,-18.832054,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.7175569356285602,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-Athaliana,32.595066,-16.235258,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6703268332023103,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-hg38,31.46921,-12.349025,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6887707783859928,p8_ee24_auto_euc,8,24,auto,euclidean,pca
RaphaelMourad/Jamba-DNA-v1-114M-hg38,10.612181,-7.9081135,V_d,tsne,Jamba-DNA,ar_or_generative,RaphaelMourad,0.8491731838293114,p8_ee24_auto_euc,8,24,auto,euclidean,pca
plant-llms/PlantBiMoE,-4.074427,22.743927,V_d,tsne,PlantBiMoE,mlm_or_encoder,plant-llms,0.8831416997893283,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenSLM-25M,14.720855,2.832285,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8187124537715601,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenSLM-250M,13.993555,2.1921673,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8332770033831376,p8_ee24_auto_euc,8,24,auto,euclidean,pca
GenSLM-2.5B,13.736372,3.286868,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8577640682538047,p8_ee24_auto_euc,8,24,auto,euclidean,pca
Hengchang-Liu/D3LM-from-nt,-3.0151358,5.6422353,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8832184453373992,p8_ee24_auto_euc,8,24,auto,euclidean,pca
Hengchang-Liu/D3LM-scratch,16.358646,-4.7195106,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8586873230205744,p8_ee24_auto_euc,8,24,auto,euclidean,pca
JadenLong/MutBERT,-0.30490822,-7.433825,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8981685232496104,p8_ee24_auto_euc,8,24,auto,euclidean,pca
JadenLong/MutBERT-Multi,-0.83716977,-6.300742,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8864963088581912,p8_ee24_auto_euc,8,24,auto,euclidean,pca
JadenLong/MutBERT-Human-Ref,-1.1434916,-7.5117726,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8982997255603392,p8_ee24_auto_euc,8,24,auto,euclidean,pca
HuggingFaceBio/Carbon-500M,-32.233513,14.885008,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9101119311604692,p8_ee24_auto_euc,8,24,auto,euclidean,pca
HuggingFaceBio/Carbon-3B,-37.02218,11.734958,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9233890367837617,p8_ee24_auto_euc,8,24,auto,euclidean,pca
HuggingFaceBio/Carbon-8B,-38.008217,12.188442,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9172279433913282,p8_ee24_auto_euc,8,24,auto,euclidean,pca
