model_id,x,y,embedding_input,method,family,branch,organization,mean_auc,tsne_label,tsne_perplexity,tsne_early_exaggeration,tsne_learning_rate,tsne_metric,tsne_init
InstaDeepAI/NTv3_650M_pre,17.621853,-31.036076,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8951982046421899,p10_ee36_auto_euc,10,36,auto,euclidean,pca
InstaDeepAI/NTv3_100M_pre,21.001583,-26.09317,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.891746815167064,p10_ee36_auto_euc,10,36,auto,euclidean,pca
InstaDeepAI/NTv3_8M_pre,20.053366,-25.449457,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.884685370229313,p10_ee36_auto_euc,10,36,auto,euclidean,pca
InstaDeepAI/NTv3_650M_pre_8kb,18.138857,-32.29894,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9072923951387537,p10_ee36_auto_euc,10,36,auto,euclidean,pca
InstaDeepAI/NTv3_100M_pre_8kb,17.886175,-29.687523,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8989671953699293,p10_ee36_auto_euc,10,36,auto,euclidean,pca
InstaDeepAI/NTv3_8M_pre_8kb,19.698465,-26.552008,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8859891698556498,p10_ee36_auto_euc,10,36,auto,euclidean,pca
InstaDeepAI/NTv3_5downsample_pre,16.652567,-33.071346,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.902615287066897,p10_ee36_auto_euc,10,36,auto,euclidean,pca
InstaDeepAI/NTv3_5downsample_pre_8kb,17.37847,-33.939503,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9100300437386563,p10_ee36_auto_euc,10,36,auto,euclidean,pca
InstaDeepAI/agro-nucleotide-transformer-1b,18.913057,-12.542596,V_d,tsne,AgroNT,mlm_or_encoder,InstaDeepAI,0.8430997842169101,p10_ee36_auto_euc,10,36,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,6.6616006,10.649737,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.884701633913021,p10_ee36_auto_euc,10,36,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,-1.9462522,13.586722,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8599849636540228,p10_ee36_auto_euc,10,36,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,-0.43181852,13.442341,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8733538576992442,p10_ee36_auto_euc,10,36,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-131k_d_model-256_n_layer-16,6.3084245,11.320688,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8866102313993073,p10_ee36_auto_euc,10,36,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,0.13069512,14.686861,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8801137007974275,p10_ee36_auto_euc,10,36,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,-1.4771472,14.826746,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8589845702949933,p10_ee36_auto_euc,10,36,auto,euclidean,pca
LongSafari/hyenadna-tiny-1k-seqlen,-5.5030246,8.38031,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8593370657548011,p10_ee36_auto_euc,10,36,auto,euclidean,pca
LongSafari/hyenadna-tiny-1k-seqlen-d256,-4.255127,8.88436,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8684343145836461,p10_ee36_auto_euc,10,36,auto,euclidean,pca
LongSafari/hyenadna-tiny-16k-seqlen-d128,-7.1226053,9.791756,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8441865827118354,p10_ee36_auto_euc,10,36,auto,euclidean,pca
LongSafari/hyenadna-small-32k-seqlen,-5.9508677,11.271896,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8614033701713478,p10_ee36_auto_euc,10,36,auto,euclidean,pca
LongSafari/hyenadna-medium-160k-seqlen,-5.7188973,9.778013,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8750736245081588,p10_ee36_auto_euc,10,36,auto,euclidean,pca
LongSafari/hyenadna-medium-450k-seqlen,-7.228513,8.295766,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8630889851052007,p10_ee36_auto_euc,10,36,auto,euclidean,pca
LongSafari/hyenadna-large-1m-seqlen,-7.084978,7.046987,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.882996050302736,p10_ee36_auto_euc,10,36,auto,euclidean,pca
arcinstitute/evo2_40b_base,-18.46452,17.887997,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.6539986300080781,p10_ee36_auto_euc,10,36,auto,euclidean,pca
arcinstitute/evo2_40b,-23.700869,6.627353,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7225756725075806,p10_ee36_auto_euc,10,36,auto,euclidean,pca
arcinstitute/evo2_20b,-24.313185,6.25768,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7171525891693636,p10_ee36_auto_euc,10,36,auto,euclidean,pca
arcinstitute/evo2_7b_base,12.440978,-40.336555,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8250326130547551,p10_ee36_auto_euc,10,36,auto,euclidean,pca
arcinstitute/evo2_7b_262k,12.769413,-41.554897,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8205974210922076,p10_ee36_auto_euc,10,36,auto,euclidean,pca
arcinstitute/evo2_7b,11.544241,-41.47074,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8167636701690921,p10_ee36_auto_euc,10,36,auto,euclidean,pca
arcinstitute/evo2_1b_base,-8.831611,-2.4872103,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7342200870482283,p10_ee36_auto_euc,10,36,auto,euclidean,pca
evo-design/evo-2-7b-8k-microviridae,4.4137588,10.103988,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.78847106815382,p10_ee36_auto_euc,10,36,auto,euclidean,pca
evo-design/evo-1-7b-131k-microviridae,2.8974962,-4.3923535,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7572457351321731,p10_ee36_auto_euc,10,36,auto,euclidean,pca
evo-design/evo-1.5-8k-base,15.718782,-23.495813,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7909976081239937,p10_ee36_auto_euc,10,36,auto,euclidean,pca
togethercomputer/evo-1-8k-base,-5.2051277,0.35256436,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7424306370027449,p10_ee36_auto_euc,10,36,auto,euclidean,pca
togethercomputer/evo-1-131k-base,14.820761,-22.711847,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7954309090655141,p10_ee36_auto_euc,10,36,auto,euclidean,pca
LongSafari/evo-1-8k-crispr,-0.027999125,-3.763522,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p10_ee36_auto_euc,10,36,auto,euclidean,pca
LongSafari/evo-1-8k-transposon,-0.027999125,-3.763522,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p10_ee36_auto_euc,10,36,auto,euclidean,pca
zhihan1996/DNABERT-2-117M,3.2582326,-2.0241349,V_d,tsne,DNABERT-2,mlm_or_encoder,zhihan1996,0.8127822928989513,p10_ee36_auto_euc,10,36,auto,euclidean,pca
zhihan1996/DNABERT-S,-26.851637,14.062202,V_d,tsne,DNABERT-S,mlm_or_encoder,zhihan1996,0.8142663811505192,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/moderngena-base,7.3807554,-4.8594513,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.856891141667942,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/moderngena-large,8.031829,-18.648006,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.8411760746474787,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-lastln-t2t,5.245379,-14.664699,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8804501385629268,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t,4.1043577,-14.02337,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.875354209820089,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base,3.7797937,-11.108129,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.876633315294654,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t-multi,6.0811696,-13.807553,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8818294243347937,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-large-t2t,4.4580946,-15.78177,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8802055036982036,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/gena-lm-bigbird-base-t2t,6.48864,-15.63638,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8564414615903444,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-fly,9.134793,-22.229353,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8798749389495737,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-athaliana,-8.954445,-5.317133,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8631545556160756,p10_ee36_auto_euc,10,36,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-yeast,-27.992794,7.553652,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.7947921711334538,p10_ee36_auto_euc,10,36,auto,euclidean,pca
PoetschLab/GROVER,2.3662963,-10.7631235,V_d,tsne,GROVER,mlm_or_encoder,PoetschLab,0.8671038447106474,p10_ee36_auto_euc,10,36,auto,euclidean,pca
kuleshov-group/PlantCAD2-Small-l24-d0768,23.44825,-12.8179455,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8884170475709195,p10_ee36_auto_euc,10,36,auto,euclidean,pca
kuleshov-group/PlantCAD2-Medium-l48-d1024,24.79253,-12.861525,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8850322169556907,p10_ee36_auto_euc,10,36,auto,euclidean,pca
kuleshov-group/PlantCAD2-Large-l48-d1536,24.672754,-13.987739,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8885135504845132,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-1.2b-base,8.757931,-35.166107,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9160398018093819,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-3b-base,8.856069,-37.040405,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9258188828698207,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-1.2b-base,-5.2697897,-1.7849991,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8475775736175143,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-3b-base,-3.4973383,-1.8182856,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8647661365519584,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-1.2b-base,9.879242,-34.995045,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9123506614793109,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-3b-base,9.986835,-36.688774,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9195296385996374,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenerTeam/GENERanno-prokaryote-0.5b-base,23.138884,-27.169437,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8817084154138367,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenerTeam/GENERanno-eukaryote-0.5b-base,10.754853,-5.2182007,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8500129962518695,p10_ee36_auto_euc,10,36,auto,euclidean,pca
DOEJGI/GenomeOcean-100M-v1.2,13.229906,-22.768011,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8707547235495641,p10_ee36_auto_euc,10,36,auto,euclidean,pca
DOEJGI/GenomeOcean-500M-v1.2,14.565188,-25.109198,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8839444626248475,p10_ee36_auto_euc,10,36,auto,euclidean,pca
DOEJGI/GenomeOcean-500M,13.459132,-24.121143,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8824030266739168,p10_ee36_auto_euc,10,36,auto,euclidean,pca
DOEJGI/GenomeOcean-100M,13.596216,-21.425472,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8777694806568301,p10_ee36_auto_euc,10,36,auto,euclidean,pca
DOEJGI/GenomeOcean-4B,13.302769,-25.949684,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8856784906711255,p10_ee36_auto_euc,10,36,auto,euclidean,pca
DOEJGI/GenomeOcean-4B-bgcFM,15.82178,-21.478436,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8792286539634104,p10_ee36_auto_euc,10,36,auto,euclidean,pca
ZhejiangLab/Genos-10B-v2,-2.8635988,21.369616,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8866037169308743,p10_ee36_auto_euc,10,36,auto,euclidean,pca
ZhejiangLab/Genos-10B,-3.0218835,22.154472,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8923154127981832,p10_ee36_auto_euc,10,36,auto,euclidean,pca
ZhejiangLab/Genos-1.2B,-0.55351686,17.063091,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8659398847468603,p10_ee36_auto_euc,10,36,auto,euclidean,pca
ZhejiangLab/OneGenome-Rice,21.308628,-9.459766,V_d,tsne,OneGenome,ar_or_generative,ZhejiangLab,0.851005834096549,p10_ee36_auto_euc,10,36,auto,euclidean,pca
genbio-ai/AIDO.DNA-7B,14.7957535,-30.280289,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8955860595416295,p10_ee36_auto_euc,10,36,auto,euclidean,pca
genbio-ai/AIDO.DNA-300M,10.315218,-22.059252,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8969643969999578,p10_ee36_auto_euc,10,36,auto,euclidean,pca
Mishamq/HybriDNA-300M,-22.741602,16.491997,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8287939984167011,p10_ee36_auto_euc,10,36,auto,euclidean,pca
Mishamq/HybriDNA-3B,-16.039953,14.221527,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8946934034815327,p10_ee36_auto_euc,10,36,auto,euclidean,pca
Mishamq/HybriDNA-7B,-20.561932,18.681292,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8429952129330213,p10_ee36_auto_euc,10,36,auto,euclidean,pca
living-models/Botanic0-L,21.347898,-13.736915,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8817735814987914,p10_ee36_auto_euc,10,36,auto,euclidean,pca
living-models/Botanic0-M,20.22044,-13.093253,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8888156475711413,p10_ee36_auto_euc,10,36,auto,euclidean,pca
living-models/Botanic0-S,17.500961,-14.860073,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8922605273901404,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-goat-5races,-20.353924,10.135624,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7151140407337319,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-cow-5races,-20.821129,11.515651,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7295038417692249,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-pig-13races,-19.878965,12.289662,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7560749499657892,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-hg38,-23.765339,11.309572,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6522743549122137,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-hg38,-4.700636,5.930688,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8120933659253847,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-1M-hg38,-2.4678905,7.713185,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7652417340533012,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-lncRNA,-18.88354,11.249131,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7336237875938862,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-417M-Athaliana,-25.077312,8.227933,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6657346162922085,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-virus,-19.744438,15.841071,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.5944237064486142,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-noncoding,24.12378,-28.59158,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8069298647587365,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteriophage,-20.922436,15.224551,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6028566584580207,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-plasmid,-18.20872,14.772295,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6587029529951741,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-yeast,-26.80439,9.181443,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7072246572524645,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteria,-9.322866,3.2333145,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7144042532624235,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-422M-hg38,-18.445154,7.95198,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8506983197541412,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-Athaliana,-26.038485,10.8455715,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6632138434294502,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-hg38,-3.6090515,10.96299,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.8337786903776166,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/ModernBert-DNA-v1-37M-virus,-19.658117,14.524466,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.7175569356285602,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-Athaliana,-28.727816,10.705634,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6703268332023103,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-hg38,-25.168251,13.07203,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6887707783859928,p10_ee36_auto_euc,10,36,auto,euclidean,pca
RaphaelMourad/Jamba-DNA-v1-114M-hg38,-5.07383,12.663427,V_d,tsne,Jamba-DNA,ar_or_generative,RaphaelMourad,0.8491731838293114,p10_ee36_auto_euc,10,36,auto,euclidean,pca
plant-llms/PlantBiMoE,21.45474,-11.655087,V_d,tsne,PlantBiMoE,mlm_or_encoder,plant-llms,0.8831416997893283,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenSLM-25M,-8.551972,-0.61754245,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8187124537715601,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenSLM-250M,-7.912408,0.2777833,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8332770033831376,p10_ee36_auto_euc,10,36,auto,euclidean,pca
GenSLM-2.5B,-7.329134,-0.93809056,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8577640682538047,p10_ee36_auto_euc,10,36,auto,euclidean,pca
Hengchang-Liu/D3LM-from-nt,5.497619,-9.465366,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8832184453373992,p10_ee36_auto_euc,10,36,auto,euclidean,pca
Hengchang-Liu/D3LM-scratch,-9.349942,8.513816,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8586873230205744,p10_ee36_auto_euc,10,36,auto,euclidean,pca
JadenLong/MutBERT,7.371418,7.829384,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8981685232496104,p10_ee36_auto_euc,10,36,auto,euclidean,pca
JadenLong/MutBERT-Multi,7.5281086,6.423724,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8864963088581912,p10_ee36_auto_euc,10,36,auto,euclidean,pca
JadenLong/MutBERT-Human-Ref,6.4739976,7.3064585,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8982997255603392,p10_ee36_auto_euc,10,36,auto,euclidean,pca
HuggingFaceBio/Carbon-500M,9.472528,-33.60183,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9101119311604692,p10_ee36_auto_euc,10,36,auto,euclidean,pca
HuggingFaceBio/Carbon-3B,10.59738,-39.28776,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9233890367837617,p10_ee36_auto_euc,10,36,auto,euclidean,pca
HuggingFaceBio/Carbon-8B,9.742111,-40.346176,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9172279433913282,p10_ee36_auto_euc,10,36,auto,euclidean,pca
