model_id,x,y,embedding_input,method,family,branch,organization,mean_auc,tsne_label,tsne_perplexity,tsne_early_exaggeration,tsne_learning_rate,tsne_metric,tsne_init
InstaDeepAI/NTv3_650M_pre,25.99344,-16.895515,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8951982046421899,p8_ee12_auto_euc,8,12,auto,euclidean,pca
InstaDeepAI/NTv3_100M_pre,21.33925,-11.965681,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.891746815167064,p8_ee12_auto_euc,8,12,auto,euclidean,pca
InstaDeepAI/NTv3_8M_pre,21.736235,-12.97582,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.884685370229313,p8_ee12_auto_euc,8,12,auto,euclidean,pca
InstaDeepAI/NTv3_650M_pre_8kb,26.438946,-18.09486,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9072923951387537,p8_ee12_auto_euc,8,12,auto,euclidean,pca
InstaDeepAI/NTv3_100M_pre_8kb,25.230932,-15.940336,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8989671953699293,p8_ee12_auto_euc,8,12,auto,euclidean,pca
InstaDeepAI/NTv3_8M_pre_8kb,22.552776,-12.341502,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8859891698556498,p8_ee12_auto_euc,8,12,auto,euclidean,pca
InstaDeepAI/NTv3_5downsample_pre,28.043344,-17.980717,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.902615287066897,p8_ee12_auto_euc,8,12,auto,euclidean,pca
InstaDeepAI/NTv3_5downsample_pre_8kb,27.99415,-18.982935,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9100300437386563,p8_ee12_auto_euc,8,12,auto,euclidean,pca
InstaDeepAI/agro-nucleotide-transformer-1b,9.231431,-14.039209,V_d,tsne,AgroNT,mlm_or_encoder,InstaDeepAI,0.8430997842169101,p8_ee12_auto_euc,8,12,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,-11.216526,9.095659,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.884701633913021,p8_ee12_auto_euc,8,12,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,-11.204429,17.246922,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8599849636540228,p8_ee12_auto_euc,8,12,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,-11.70834,15.8670845,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8733538576992442,p8_ee12_auto_euc,8,12,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-131k_d_model-256_n_layer-16,-11.798625,9.3563385,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8866102313993073,p8_ee12_auto_euc,8,12,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,-12.939474,15.784584,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8801137007974275,p8_ee12_auto_euc,8,12,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,-12.3830185,17.188885,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8589845702949933,p8_ee12_auto_euc,8,12,auto,euclidean,pca
LongSafari/hyenadna-tiny-1k-seqlen,-5.315424,19.567997,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8593370657548011,p8_ee12_auto_euc,8,12,auto,euclidean,pca
LongSafari/hyenadna-tiny-1k-seqlen-d256,-6.4400573,19.125648,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8684343145836461,p8_ee12_auto_euc,8,12,auto,euclidean,pca
LongSafari/hyenadna-tiny-16k-seqlen-d128,-4.0137897,19.84546,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8441865827118354,p8_ee12_auto_euc,8,12,auto,euclidean,pca
LongSafari/hyenadna-small-32k-seqlen,-5.4723473,17.222874,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8614033701713478,p8_ee12_auto_euc,8,12,auto,euclidean,pca
LongSafari/hyenadna-medium-160k-seqlen,-4.458664,18.32288,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8750736245081588,p8_ee12_auto_euc,8,12,auto,euclidean,pca
LongSafari/hyenadna-medium-450k-seqlen,-2.9886384,18.39073,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8630889851052007,p8_ee12_auto_euc,8,12,auto,euclidean,pca
LongSafari/hyenadna-large-1m-seqlen,-2.104125,19.129066,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.882996050302736,p8_ee12_auto_euc,8,12,auto,euclidean,pca
arcinstitute/evo2_40b_base,-6.194013,39.7303,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.6539986300080781,p8_ee12_auto_euc,8,12,auto,euclidean,pca
arcinstitute/evo2_40b,-6.8645754,31.017277,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7225756725075806,p8_ee12_auto_euc,8,12,auto,euclidean,pca
arcinstitute/evo2_20b,-7.4346237,30.796913,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7171525891693636,p8_ee12_auto_euc,8,12,auto,euclidean,pca
arcinstitute/evo2_7b_base,41.566032,-20.676825,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8250326130547551,p8_ee12_auto_euc,8,12,auto,euclidean,pca
arcinstitute/evo2_7b_262k,41.66304,-21.829931,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8205974210922076,p8_ee12_auto_euc,8,12,auto,euclidean,pca
arcinstitute/evo2_7b,40.580307,-21.56608,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8167636701690921,p8_ee12_auto_euc,8,12,auto,euclidean,pca
arcinstitute/evo2_1b_base,6.5540576,14.785807,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7342200870482283,p8_ee12_auto_euc,8,12,auto,euclidean,pca
evo-design/evo-2-7b-8k-microviridae,-13.173352,7.6437335,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.78847106815382,p8_ee12_auto_euc,8,12,auto,euclidean,pca
evo-design/evo-1-7b-131k-microviridae,6.7206354,6.72771,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7572457351321731,p8_ee12_auto_euc,8,12,auto,euclidean,pca
evo-design/evo-1.5-8k-base,27.511,-7.4711494,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7909976081239937,p8_ee12_auto_euc,8,12,auto,euclidean,pca
togethercomputer/evo-1-8k-base,10.327995,18.03292,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7424306370027449,p8_ee12_auto_euc,8,12,auto,euclidean,pca
togethercomputer/evo-1-131k-base,26.530403,-6.823959,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7954309090655141,p8_ee12_auto_euc,8,12,auto,euclidean,pca
LongSafari/evo-1-8k-crispr,3.0985544,7.8544583,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p8_ee12_auto_euc,8,12,auto,euclidean,pca
LongSafari/evo-1-8k-transposon,2.7572598,7.314554,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p8_ee12_auto_euc,8,12,auto,euclidean,pca
zhihan1996/DNABERT-2-117M,7.587394,8.070419,V_d,tsne,DNABERT-2,mlm_or_encoder,zhihan1996,0.8127822928989513,p8_ee12_auto_euc,8,12,auto,euclidean,pca
zhihan1996/DNABERT-S,-16.671951,36.49257,V_d,tsne,DNABERT-S,mlm_or_encoder,zhihan1996,0.8142663811505192,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/moderngena-base,3.7990413,2.8578393,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.856891141667942,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/moderngena-large,16.471676,-5.2243485,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.8411760746474787,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-lastln-t2t,11.775505,-3.2891965,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8804501385629268,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t,10.597723,-2.8669333,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.875354209820089,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base,10.566755,0.539359,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.876633315294654,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t-multi,12.390888,-2.3546128,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8818294243347937,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-large-t2t,11.313672,-4.47184,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8802055036982036,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bigbird-base-t2t,13.222844,-3.8855903,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8564414615903444,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-fly,21.652788,-7.082946,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8798749389495737,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-athaliana,9.868093,13.783389,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8631545556160756,p8_ee12_auto_euc,8,12,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-yeast,-12.291269,41.28916,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.7947921711334538,p8_ee12_auto_euc,8,12,auto,euclidean,pca
PoetschLab/GROVER,11.213151,1.7251853,V_d,tsne,GROVER,mlm_or_encoder,PoetschLab,0.8671038447106474,p8_ee12_auto_euc,8,12,auto,euclidean,pca
kuleshov-group/PlantCAD2-Small-l24-d0768,8.924069,-18.485138,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8884170475709195,p8_ee12_auto_euc,8,12,auto,euclidean,pca
kuleshov-group/PlantCAD2-Medium-l48-d1024,9.83839,-19.413368,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8850322169556907,p8_ee12_auto_euc,8,12,auto,euclidean,pca
kuleshov-group/PlantCAD2-Large-l48-d1536,9.005791,-20.0451,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8885135504845132,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-1.2b-base,37.62455,-15.123582,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9160398018093819,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-3b-base,38.823296,-16.502262,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9258188828698207,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-1.2b-base,8.504437,17.85021,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8475775736175143,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-3b-base,8.149004,19.729464,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8647661365519584,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-1.2b-base,36.758526,-15.668231,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9123506614793109,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-3b-base,37.855484,-16.969137,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9195296385996374,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenerTeam/GENERanno-prokaryote-0.5b-base,21.79902,-3.3693857,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8817084154138367,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenerTeam/GENERanno-eukaryote-0.5b-base,1.9389955,0.25501096,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8500129962518695,p8_ee12_auto_euc,8,12,auto,euclidean,pca
DOEJGI/GenomeOcean-100M-v1.2,26.363823,-8.675876,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8707547235495641,p8_ee12_auto_euc,8,12,auto,euclidean,pca
DOEJGI/GenomeOcean-500M-v1.2,28.557055,-9.0327215,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8839444626248475,p8_ee12_auto_euc,8,12,auto,euclidean,pca
DOEJGI/GenomeOcean-500M,27.219254,-9.609077,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8824030266739168,p8_ee12_auto_euc,8,12,auto,euclidean,pca
DOEJGI/GenomeOcean-100M,25.245863,-8.298567,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8777694806568301,p8_ee12_auto_euc,8,12,auto,euclidean,pca
DOEJGI/GenomeOcean-4B,28.988726,-10.291063,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8856784906711255,p8_ee12_auto_euc,8,12,auto,euclidean,pca
DOEJGI/GenomeOcean-4B-bgcFM,28.463001,-6.306866,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8792286539634104,p8_ee12_auto_euc,8,12,auto,euclidean,pca
ZhejiangLab/Genos-10B-v2,-17.713825,23.096811,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8866037169308743,p8_ee12_auto_euc,8,12,auto,euclidean,pca
ZhejiangLab/Genos-10B,-18.251995,22.62033,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8923154127981832,p8_ee12_auto_euc,8,12,auto,euclidean,pca
ZhejiangLab/Genos-1.2B,-14.566982,17.532269,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8659398847468603,p8_ee12_auto_euc,8,12,auto,euclidean,pca
ZhejiangLab/OneGenome-Rice,6.054497,-16.085033,V_d,tsne,OneGenome,ar_or_generative,ZhejiangLab,0.851005834096549,p8_ee12_auto_euc,8,12,auto,euclidean,pca
genbio-ai/AIDO.DNA-7B,27.840345,-14.74213,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8955860595416295,p8_ee12_auto_euc,8,12,auto,euclidean,pca
genbio-ai/AIDO.DNA-300M,20.98891,-7.8702464,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8969643969999578,p8_ee12_auto_euc,8,12,auto,euclidean,pca
Mishamq/HybriDNA-300M,-2.7870312,37.102947,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8287939984167011,p8_ee12_auto_euc,8,12,auto,euclidean,pca
Mishamq/HybriDNA-3B,-3.4485092,33.791553,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8946934034815327,p8_ee12_auto_euc,8,12,auto,euclidean,pca
Mishamq/HybriDNA-7B,-4.078203,39.824127,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8429952129330213,p8_ee12_auto_euc,8,12,auto,euclidean,pca
living-models/Botanic0-L,10.080311,-16.45042,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8817735814987914,p8_ee12_auto_euc,8,12,auto,euclidean,pca
living-models/Botanic0-M,9.597643,-15.340012,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8888156475711413,p8_ee12_auto_euc,8,12,auto,euclidean,pca
living-models/Botanic0-S,11.722263,-13.079523,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8922605273901404,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-goat-5races,-10.862643,34.042706,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7151140407337319,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-cow-5races,-9.919405,35.17645,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7295038417692249,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-pig-13races,-8.751483,35.192432,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7560749499657892,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-hg38,-12.84098,35.97065,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6522743549122137,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-hg38,-2.4958441,15.952104,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8120933659253847,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-1M-hg38,-7.7726655,21.211206,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7652417340533012,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-lncRNA,-9.02233,33.873726,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7336237875938862,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-417M-Athaliana,-11.626209,38.40138,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6657346162922085,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-virus,-5.192005,37.22659,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.5944237064486142,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-noncoding,22.677406,-2.1841848,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8069298647587365,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteriophage,-6.41049,37.502537,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6028566584580207,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-plasmid,-4.935474,35.290813,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6587029529951741,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-yeast,-12.962897,39.592552,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7072246572524645,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteria,2.414798,18.986246,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7144042532624235,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-422M-hg38,-12.879064,31.777172,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8506983197541412,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-Athaliana,-13.86878,38.068726,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6632138434294502,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-hg38,-4.7976475,21.954918,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.8337786903776166,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/ModernBert-DNA-v1-37M-virus,-5.8313494,36.238804,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.7175569356285602,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-Athaliana,-15.32249,40.07539,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6703268332023103,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-hg38,-14.922954,36.067074,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6887707783859928,p8_ee12_auto_euc,8,12,auto,euclidean,pca
RaphaelMourad/Jamba-DNA-v1-114M-hg38,-7.021049,16.699018,V_d,tsne,Jamba-DNA,ar_or_generative,RaphaelMourad,0.8491731838293114,p8_ee12_auto_euc,8,12,auto,euclidean,pca
plant-llms/PlantBiMoE,8.060612,-16.383497,V_d,tsne,PlantBiMoE,mlm_or_encoder,plant-llms,0.8831416997893283,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenSLM-25M,5.5941763,16.6984,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8187124537715601,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenSLM-250M,5.5406365,17.768282,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8332770033831376,p8_ee12_auto_euc,8,12,auto,euclidean,pca
GenSLM-2.5B,6.597316,17.19951,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8577640682538047,p8_ee12_auto_euc,8,12,auto,euclidean,pca
Hengchang-Liu/D3LM-from-nt,8.347435,0.98633945,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8832184453373992,p8_ee12_auto_euc,8,12,auto,euclidean,pca
Hengchang-Liu/D3LM-scratch,-1.7500137,21.128971,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8586873230205744,p8_ee12_auto_euc,8,12,auto,euclidean,pca
JadenLong/MutBERT,-10.175328,6.353465,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8981685232496104,p8_ee12_auto_euc,8,12,auto,euclidean,pca
JadenLong/MutBERT-Multi,-9.026196,5.714778,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8864963088581912,p8_ee12_auto_euc,8,12,auto,euclidean,pca
JadenLong/MutBERT-Human-Ref,-10.327026,5.4507847,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8982997255603392,p8_ee12_auto_euc,8,12,auto,euclidean,pca
HuggingFaceBio/Carbon-500M,36.19914,-14.391018,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9101119311604692,p8_ee12_auto_euc,8,12,auto,euclidean,pca
HuggingFaceBio/Carbon-3B,40.006172,-19.170557,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9233890367837617,p8_ee12_auto_euc,8,12,auto,euclidean,pca
HuggingFaceBio/Carbon-8B,39.21928,-20.011744,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9172279433913282,p8_ee12_auto_euc,8,12,auto,euclidean,pca
