model_id,x,y,embedding_input,method,family,branch,organization,mean_auc,tsne_label,tsne_perplexity,tsne_early_exaggeration,tsne_learning_rate,tsne_metric,tsne_init
InstaDeepAI/NTv3_650M_pre,-8.139769,-13.950074,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8951982046421899,p15_ee24_auto_euc,15,24,auto,euclidean,pca
InstaDeepAI/NTv3_100M_pre,-4.950992,-12.547284,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.891746815167064,p15_ee24_auto_euc,15,24,auto,euclidean,pca
InstaDeepAI/NTv3_8M_pre,-5.194433,-12.338114,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.884685370229313,p15_ee24_auto_euc,15,24,auto,euclidean,pca
InstaDeepAI/NTv3_650M_pre_8kb,-8.529883,-14.491041,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9072923951387537,p15_ee24_auto_euc,15,24,auto,euclidean,pca
InstaDeepAI/NTv3_100M_pre_8kb,-7.4576836,-13.259528,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8989671953699293,p15_ee24_auto_euc,15,24,auto,euclidean,pca
InstaDeepAI/NTv3_8M_pre_8kb,-5.5126214,-12.2786455,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8859891698556498,p15_ee24_auto_euc,15,24,auto,euclidean,pca
InstaDeepAI/NTv3_5downsample_pre,-9.326863,-14.588527,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.902615287066897,p15_ee24_auto_euc,15,24,auto,euclidean,pca
InstaDeepAI/NTv3_5downsample_pre_8kb,-9.443092,-14.959232,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9100300437386563,p15_ee24_auto_euc,15,24,auto,euclidean,pca
InstaDeepAI/agro-nucleotide-transformer-1b,1.0543802,-9.185587,V_d,tsne,AgroNT,mlm_or_encoder,InstaDeepAI,0.8430997842169101,p15_ee24_auto_euc,15,24,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,-4.3886247,7.6782703,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.884701633913021,p15_ee24_auto_euc,15,24,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,-0.5829143,10.582785,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8599849636540228,p15_ee24_auto_euc,15,24,auto,euclidean,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,-1.3807675,9.996245,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8733538576992442,p15_ee24_auto_euc,15,24,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-131k_d_model-256_n_layer-16,-4.4178767,7.696583,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8866102313993073,p15_ee24_auto_euc,15,24,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,-1.9962692,10.254215,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8801137007974275,p15_ee24_auto_euc,15,24,auto,euclidean,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,-1.2185124,10.858277,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8589845702949933,p15_ee24_auto_euc,15,24,auto,euclidean,pca
LongSafari/hyenadna-tiny-1k-seqlen,1.6695037,9.953683,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8593370657548011,p15_ee24_auto_euc,15,24,auto,euclidean,pca
LongSafari/hyenadna-tiny-1k-seqlen-d256,1.0214825,10.220756,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8684343145836461,p15_ee24_auto_euc,15,24,auto,euclidean,pca
LongSafari/hyenadna-tiny-16k-seqlen-d128,1.5885161,9.338428,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8441865827118354,p15_ee24_auto_euc,15,24,auto,euclidean,pca
LongSafari/hyenadna-small-32k-seqlen,0.3974338,9.095281,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8614033701713478,p15_ee24_auto_euc,15,24,auto,euclidean,pca
LongSafari/hyenadna-medium-160k-seqlen,1.1592273,8.914394,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8750736245081588,p15_ee24_auto_euc,15,24,auto,euclidean,pca
LongSafari/hyenadna-medium-450k-seqlen,1.8217535,8.265148,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8630889851052007,p15_ee24_auto_euc,15,24,auto,euclidean,pca
LongSafari/hyenadna-large-1m-seqlen,2.328669,8.6841755,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.882996050302736,p15_ee24_auto_euc,15,24,auto,euclidean,pca
arcinstitute/evo2_40b_base,8.327983,10.954669,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.6539986300080781,p15_ee24_auto_euc,15,24,auto,euclidean,pca
arcinstitute/evo2_40b,10.3079405,11.521483,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7225756725075806,p15_ee24_auto_euc,15,24,auto,euclidean,pca
arcinstitute/evo2_20b,10.320551,11.532805,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7171525891693636,p15_ee24_auto_euc,15,24,auto,euclidean,pca
arcinstitute/evo2_7b_base,-13.321676,-14.817945,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8250326130547551,p15_ee24_auto_euc,15,24,auto,euclidean,pca
arcinstitute/evo2_7b_262k,-14.0163355,-14.841288,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8205974210922076,p15_ee24_auto_euc,15,24,auto,euclidean,pca
arcinstitute/evo2_7b,-13.706558,-15.103719,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8167636701690921,p15_ee24_auto_euc,15,24,auto,euclidean,pca
arcinstitute/evo2_1b_base,3.6630924,2.865075,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7342200870482283,p15_ee24_auto_euc,15,24,auto,euclidean,pca
evo-design/evo-2-7b-8k-microviridae,-5.7698784,8.45022,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.78847106815382,p15_ee24_auto_euc,15,24,auto,euclidean,pca
evo-design/evo-1-7b-131k-microviridae,-1.4466512,0.28738415,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7572457351321731,p15_ee24_auto_euc,15,24,auto,euclidean,pca
evo-design/evo-1.5-8k-base,-7.2764153,-9.656321,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7909976081239937,p15_ee24_auto_euc,15,24,auto,euclidean,pca
togethercomputer/evo-1-8k-base,1.607904,4.277379,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7424306370027449,p15_ee24_auto_euc,15,24,auto,euclidean,pca
togethercomputer/evo-1-131k-base,-6.9636445,-9.315181,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7954309090655141,p15_ee24_auto_euc,15,24,auto,euclidean,pca
LongSafari/evo-1-8k-crispr,-1.9262075,2.1012902,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p15_ee24_auto_euc,15,24,auto,euclidean,pca
LongSafari/evo-1-8k-transposon,-1.926155,2.1002915,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,p15_ee24_auto_euc,15,24,auto,euclidean,pca
zhihan1996/DNABERT-2-117M,0.46771714,13.148491,V_d,tsne,DNABERT-2,mlm_or_encoder,zhihan1996,0.8127822928989513,p15_ee24_auto_euc,15,24,auto,euclidean,pca
zhihan1996/DNABERT-S,9.240363,16.74037,V_d,tsne,DNABERT-S,mlm_or_encoder,zhihan1996,0.8142663811505192,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/moderngena-base,-4.5529804,-0.23917538,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.856891141667942,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/moderngena-large,-3.7810698,-7.7100873,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.8411760746474787,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-lastln-t2t,-2.363625,-4.799643,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8804501385629268,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t,-1.7816358,-4.7638373,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.875354209820089,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base,-1.4919906,-3.0908206,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.876633315294654,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-t2t-multi,-2.8298213,-4.9065223,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8818294243347937,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-large-t2t,-1.9848071,-5.5380616,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8802055036982036,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bigbird-base-t2t,-2.8958776,-5.7277565,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8564414615903444,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-fly,-4.8183937,-9.483447,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8798749389495737,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-athaliana,3.9654548,0.88987815,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8631545556160756,p15_ee24_auto_euc,15,24,auto,euclidean,pca
AIRI-Institute/gena-lm-bert-base-yeast,11.89736,14.958251,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.7947921711334538,p15_ee24_auto_euc,15,24,auto,euclidean,pca
PoetschLab/GROVER,-0.7125863,-2.718925,V_d,tsne,GROVER,mlm_or_encoder,PoetschLab,0.8671038447106474,p15_ee24_auto_euc,15,24,auto,euclidean,pca
kuleshov-group/PlantCAD2-Small-l24-d0768,1.6677816,-11.711291,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8884170475709195,p15_ee24_auto_euc,15,24,auto,euclidean,pca
kuleshov-group/PlantCAD2-Medium-l48-d1024,1.7308443,-12.312473,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8850322169556907,p15_ee24_auto_euc,15,24,auto,euclidean,pca
kuleshov-group/PlantCAD2-Large-l48-d1536,1.7684098,-12.536601,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8885135504845132,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-1.2b-base,-12.649574,-11.165494,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9160398018093819,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenerTeam/GENERator-v2-eukaryote-3b-base,-13.402443,-11.947113,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9258188828698207,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-1.2b-base,1.7227209,3.0715563,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8475775736175143,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenerTeam/GENERator-v2-prokaryote-3b-base,0.58366024,3.1582558,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.8647661365519584,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-1.2b-base,-12.440565,-11.212971,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9123506614793109,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenerTeam/GENERator-eukaryote-3b-base,-13.037869,-12.064442,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9195296385996374,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenerTeam/GENERanno-prokaryote-0.5b-base,-3.916923,-13.902602,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8817084154138367,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenerTeam/GENERanno-eukaryote-0.5b-base,-6.5624566,-1.0740652,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8500129962518695,p15_ee24_auto_euc,15,24,auto,euclidean,pca
DOEJGI/GenomeOcean-100M-v1.2,-7.4651594,-8.673602,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8707547235495641,p15_ee24_auto_euc,15,24,auto,euclidean,pca
DOEJGI/GenomeOcean-500M-v1.2,-8.255307,-9.917506,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8839444626248475,p15_ee24_auto_euc,15,24,auto,euclidean,pca
DOEJGI/GenomeOcean-500M,-8.155388,-9.141341,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8824030266739168,p15_ee24_auto_euc,15,24,auto,euclidean,pca
DOEJGI/GenomeOcean-100M,-6.8065834,-8.418882,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8777694806568301,p15_ee24_auto_euc,15,24,auto,euclidean,pca
DOEJGI/GenomeOcean-4B,-8.973102,-9.793911,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8856784906711255,p15_ee24_auto_euc,15,24,auto,euclidean,pca
DOEJGI/GenomeOcean-4B-bgcFM,-8.134467,-8.083517,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8792286539634104,p15_ee24_auto_euc,15,24,auto,euclidean,pca
ZhejiangLab/Genos-10B-v2,-2.4308352,15.616979,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8866037169308743,p15_ee24_auto_euc,15,24,auto,euclidean,pca
ZhejiangLab/Genos-10B,-2.4584327,15.641003,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8923154127981832,p15_ee24_auto_euc,15,24,auto,euclidean,pca
ZhejiangLab/Genos-1.2B,-2.5608628,11.948595,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8659398847468603,p15_ee24_auto_euc,15,24,auto,euclidean,pca
ZhejiangLab/OneGenome-Rice,-7.4396443,2.242468,V_d,tsne,OneGenome,ar_or_generative,ZhejiangLab,0.851005834096549,p15_ee24_auto_euc,15,24,auto,euclidean,pca
genbio-ai/AIDO.DNA-7B,-8.964481,-12.680934,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8955860595416295,p15_ee24_auto_euc,15,24,auto,euclidean,pca
genbio-ai/AIDO.DNA-300M,-5.190983,-10.106936,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8969643969999578,p15_ee24_auto_euc,15,24,auto,euclidean,pca
Mishamq/HybriDNA-300M,7.1615944,13.769442,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8287939984167011,p15_ee24_auto_euc,15,24,auto,euclidean,pca
Mishamq/HybriDNA-3B,6.6456614,9.781212,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8946934034815327,p15_ee24_auto_euc,15,24,auto,euclidean,pca
Mishamq/HybriDNA-7B,6.419578,15.445775,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8429952129330213,p15_ee24_auto_euc,15,24,auto,euclidean,pca
living-models/Botanic0-L,0.7377529,-10.688522,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8817735814987914,p15_ee24_auto_euc,15,24,auto,euclidean,pca
living-models/Botanic0-M,0.89074624,-9.958835,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8888156475711413,p15_ee24_auto_euc,15,24,auto,euclidean,pca
living-models/Botanic0-S,-0.35695907,-8.490426,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8922605273901404,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-goat-5races,5.128953,13.743846,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7151140407337319,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-cow-5races,5.562962,13.095609,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7295038417692249,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-pig-13races,5.408721,12.317572,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7560749499657892,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-hg38,8.7476015,14.405664,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6522743549122137,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-17M-hg38,3.8575137,8.459986,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8120933659253847,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-1M-hg38,2.4077532,11.465791,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7652417340533012,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-lncRNA,4.7799826,12.746374,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7336237875938862,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-417M-Athaliana,10.440952,12.915887,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6657346162922085,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-virus,7.1954412,12.195008,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.5944237064486142,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-noncoding,-3.9817445,-14.94096,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8069298647587365,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteriophage,7.601245,12.528443,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6028566584580207,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-plasmid,6.6278877,11.307618,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6587029529951741,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-yeast,10.871355,14.473695,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7072246572524645,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteria,4.0512395,6.3066177,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7144042532624235,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Mistral-DNA-v1-422M-hg38,3.4949892,15.330188,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8506983197541412,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-Athaliana,9.947197,14.616787,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6632138434294502,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-hg38,0.43328086,7.878076,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.8337786903776166,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/ModernBert-DNA-v1-37M-virus,6.7668905,12.194691,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.7175569356285602,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-Athaliana,11.894592,13.044091,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6703268332023103,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-hg38,8.876049,15.733927,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6887707783859928,p15_ee24_auto_euc,15,24,auto,euclidean,pca
RaphaelMourad/Jamba-DNA-v1-114M-hg38,-0.39135003,8.908246,V_d,tsne,Jamba-DNA,ar_or_generative,RaphaelMourad,0.8491731838293114,p15_ee24_auto_euc,15,24,auto,euclidean,pca
plant-llms/PlantBiMoE,1.5429717,-10.483407,V_d,tsne,PlantBiMoE,mlm_or_encoder,plant-llms,0.8831416997893283,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenSLM-25M,3.3785315,4.081226,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8187124537715601,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenSLM-250M,3.2014077,4.3695498,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8332770033831376,p15_ee24_auto_euc,15,24,auto,euclidean,pca
GenSLM-2.5B,2.9176276,3.7949314,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8577640682538047,p15_ee24_auto_euc,15,24,auto,euclidean,pca
Hengchang-Liu/D3LM-from-nt,-2.5857916,-2.3320274,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8832184453373992,p15_ee24_auto_euc,15,24,auto,euclidean,pca
Hengchang-Liu/D3LM-scratch,2.9348066,9.687558,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8586873230205744,p15_ee24_auto_euc,15,24,auto,euclidean,pca
JadenLong/MutBERT,-5.476308,6.1147604,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8981685232496104,p15_ee24_auto_euc,15,24,auto,euclidean,pca
JadenLong/MutBERT-Multi,-5.0773053,5.5453057,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8864963088581912,p15_ee24_auto_euc,15,24,auto,euclidean,pca
JadenLong/MutBERT-Human-Ref,-5.5534062,5.984287,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8982997255603392,p15_ee24_auto_euc,15,24,auto,euclidean,pca
HuggingFaceBio/Carbon-500M,-11.696907,-11.343621,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9101119311604692,p15_ee24_auto_euc,15,24,auto,euclidean,pca
HuggingFaceBio/Carbon-3B,-13.55156,-13.571579,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9233890367837617,p15_ee24_auto_euc,15,24,auto,euclidean,pca
HuggingFaceBio/Carbon-8B,-14.281618,-13.612119,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9172279433913282,p15_ee24_auto_euc,15,24,auto,euclidean,pca
