model_id,x,y,embedding_input,method,family,branch,organization,mean_auc,tsne_perplexity,tsne_init
InstaDeepAI/NTv3_100M_pre,10.648256,-2.7140007,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.891746815167064,20,pca
InstaDeepAI/NTv3_8M_pre,10.564516,-2.9046936,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.884685370229313,20,pca
InstaDeepAI/NTv3_650M_pre_8kb,12.708028,-5.626201,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9072923951387537,20,pca
InstaDeepAI/NTv3_100M_pre_8kb,11.435255,-4.8299246,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8989671953699293,20,pca
InstaDeepAI/NTv3_8M_pre_8kb,10.537385,-3.1650698,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.8859891698556498,20,pca
InstaDeepAI/NTv3_5downsample_pre,13.328302,-5.7925315,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.902615287066897,20,pca
InstaDeepAI/NTv3_5downsample_pre_8kb,13.546642,-5.9580913,V_d,tsne,NTv3,mlm_or_encoder,InstaDeepAI,0.9100300437386563,20,pca
InstaDeepAI/agro-nucleotide-transformer-1b,4.223896,-6.6924467,V_d,tsne,AgroNT,mlm_or_encoder,InstaDeepAI,0.8430997842169101,20,pca
kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,0.79982424,4.8119154,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.884701633913021,20,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,-3.3291013,6.4631724,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8599849636540228,20,pca
kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,-2.4702091,6.192331,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8733538576992442,20,pca
kuleshov-group/caduceus-ps_seqlen-131k_d_model-256_n_layer-16,0.8347653,4.838897,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8866102313993073,20,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,-1.9733247,6.363158,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8801137007974275,20,pca
kuleshov-group/caduceus-ps_seqlen-1k_d_model-118_n_layer-4_lr-8e-3,-2.8692396,6.8070664,V_d,tsne,Caduceus,mlm_or_encoder,kuleshov-group,0.8589845702949933,20,pca
LongSafari/hyenadna-tiny-1k-seqlen,-4.769348,5.4142056,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8593370657548011,20,pca
LongSafari/hyenadna-tiny-1k-seqlen-d256,-4.4227686,5.865301,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8684343145836461,20,pca
LongSafari/hyenadna-tiny-16k-seqlen-d128,-4.6064982,4.943064,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8441865827118354,20,pca
LongSafari/hyenadna-small-32k-seqlen,-3.5558705,5.114833,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8614033701713478,20,pca
LongSafari/hyenadna-medium-160k-seqlen,-4.0638013,4.7617164,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8750736245081588,20,pca
LongSafari/hyenadna-medium-450k-seqlen,-4.3469844,4.00068,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.8630889851052007,20,pca
LongSafari/hyenadna-large-1m-seqlen,-4.9144783,4.2030745,V_d,tsne,HyenaDNA,ar_or_generative,LongSafari,0.882996050302736,20,pca
arcinstitute/evo2_40b_base,-8.230669,8.090455,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.6539986300080781,20,pca
arcinstitute/evo2_40b,-9.625787,4.140514,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7225756725075806,20,pca
arcinstitute/evo2_20b,-9.635988,4.1344643,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7171525891693636,20,pca
arcinstitute/evo2_7b_base,14.153638,-8.740985,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8250326130547551,20,pca
arcinstitute/evo2_7b_262k,14.321631,-9.012977,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8205974210922076,20,pca
arcinstitute/evo2_7b,14.3209,-9.244902,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.8167636701690921,20,pca
arcinstitute/evo2_1b_base,-3.4643435,1.3440976,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.7342200870482283,20,pca
evo-design/evo-2-7b-8k-microviridae,1.6998433,5.958315,V_d,tsne,Evo2,ar_or_generative,arcinstitute,0.78847106815382,20,pca
evo-design/evo-1-7b-131k-microviridae,-0.30834988,-1.0255877,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7572457351321731,20,pca
evo-design/evo-1.5-8k-base,8.230226,-5.4838824,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7909976081239937,20,pca
togethercomputer/evo-1-8k-base,-5.2976537,-0.2843656,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7424306370027449,20,pca
togethercomputer/evo-1-131k-base,7.855335,-5.1911645,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7954309090655141,20,pca
LongSafari/evo-1-8k-crispr,-1.9206805,-2.7117434,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,20,pca
LongSafari/evo-1-8k-transposon,-1.9202297,-2.712074,V_d,tsne,Evo1,ar_or_generative,arcinstitute,0.7503414690645832,20,pca
zhihan1996/DNABERT-2-117M,-1.6692959,2.097403,V_d,tsne,DNABERT-2,mlm_or_encoder,zhihan1996,0.8127822928989513,20,pca
zhihan1996/DNABERT-S,-13.521377,4.2992635,V_d,tsne,DNABERT-S,mlm_or_encoder,zhihan1996,0.8142663811505192,20,pca
AIRI-Institute/moderngena-base,1.0133511,-2.5338204,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.856891141667942,20,pca
AIRI-Institute/moderngena-large,7.5034995,-1.3306665,V_d,tsne,ModernGENA,mlm_or_encoder,AIRI-Institute,0.8411760746474787,20,pca
AIRI-Institute/gena-lm-bert-base-lastln-t2t,4.9566135,-0.4337289,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8804501385629268,20,pca
AIRI-Institute/gena-lm-bert-base-t2t,4.95487,0.060164664,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.875354209820089,20,pca
AIRI-Institute/gena-lm-bert-base,3.4994097,0.3268917,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.876633315294654,20,pca
AIRI-Institute/gena-lm-bert-base-t2t-multi,4.95722,-0.8347593,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8818294243347937,20,pca
AIRI-Institute/gena-lm-bert-large-t2t,5.5889454,-0.15458602,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8802055036982036,20,pca
AIRI-Institute/gena-lm-bigbird-base-t2t,5.659989,-0.9389174,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8564414615903444,20,pca
AIRI-Institute/gena-lm-bert-base-fly,8.300471,-2.8153665,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8798749389495737,20,pca
AIRI-Institute/gena-lm-bert-base-athaliana,-1.904953,-0.31297234,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.8631545556160756,20,pca
AIRI-Institute/gena-lm-bert-base-yeast,-12.520093,6.9692383,V_d,tsne,GENA-LM,mlm_or_encoder,AIRI-Institute,0.7947921711334538,20,pca
PoetschLab/GROVER,3.1049623,0.8640336,V_d,tsne,GROVER,mlm_or_encoder,PoetschLab,0.8671038447106474,20,pca
kuleshov-group/PlantCAD2-Small-l24-d0768,4.422453,-9.091046,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8884170475709195,20,pca
kuleshov-group/PlantCAD2-Medium-l48-d1024,4.7148666,-9.528078,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8850322169556907,20,pca
kuleshov-group/PlantCAD2-Large-l48-d1536,4.7937045,-9.658852,V_d,tsne,PlantCaduceus,mlm_or_encoder,kuleshov-group,0.8885135504845132,20,pca
GenerTeam/GENERator-v2-eukaryote-1.2b-base,10.997667,-8.719015,V_d,tsne,GENERatorv2,ar_or_generative,GenerTeam,0.9160398018093819,20,pca
GenerTeam/GENERator-v2-eukaryote-3b-base,11.75297,-9.267728,V_d,tsne,GENERatorv2,ar_or_generative,GenerTeam,0.9258188828698207,20,pca
GenerTeam/GENERator-v2-prokaryote-1.2b-base,-4.10714,-0.29883885,V_d,tsne,GENERatorv2,ar_or_generative,GenerTeam,0.8475775736175143,20,pca
GenerTeam/GENERator-v2-prokaryote-3b-base,-4.3561606,-1.388697,V_d,tsne,GENERatorv2,ar_or_generative,GenerTeam,0.8647661365519584,20,pca
GenerTeam/GENERator-eukaryote-1.2b-base,10.971572,-8.598367,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9123506614793109,20,pca
GenerTeam/GENERator-eukaryote-3b-base,11.739056,-9.0700865,V_d,tsne,GENERator,ar_or_generative,GenerTeam,0.9195296385996374,20,pca
GenerTeam/GENERanno-prokaryote-0.5b-base,11.471935,-1.2935923,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8817084154138367,20,pca
GenerTeam/GENERanno-eukaryote-0.5b-base,0.64697415,-4.1655374,V_d,tsne,GENERanno,mlm_or_encoder,GenerTeam,0.8500129962518695,20,pca
DOEJGI/GenomeOcean-100M-v1.2,8.431414,-4.6868644,V_d,tsne,GenomeOceanV1.2,ar_or_generative,DOEJGI,0.8707547235495641,20,pca
DOEJGI/GenomeOcean-500M-v1.2,9.202815,-5.5078363,V_d,tsne,GenomeOceanV1.2,ar_or_generative,DOEJGI,0.8839444626248475,20,pca
DOEJGI/GenomeOcean-500M,8.938983,-5.0232697,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8824030266739168,20,pca
DOEJGI/GenomeOcean-100M,7.819396,-4.524188,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8777694806568301,20,pca
DOEJGI/GenomeOcean-4B,9.460123,-5.9818826,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8856784906711255,20,pca
DOEJGI/GenomeOcean-4B-bgcFM,7.845258,-5.949153,V_d,tsne,GenomeOcean,ar_or_generative,DOEJGI,0.8792286539634104,20,pca
ZhejiangLab/Genos-10B-v2,-12.681245,0.2696659,V_d,tsne,Genosv2,ar_or_generative,ZhejiangLab,0.8866037169308743,20,pca
ZhejiangLab/Genos-10B,-12.69391,0.22689784,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8923154127981832,20,pca
ZhejiangLab/Genos-1.2B,-1.7831558,7.941736,V_d,tsne,Genos,ar_or_generative,ZhejiangLab,0.8659398847468603,20,pca
ZhejiangLab/OneGenome-Rice,1.9658571,-7.8528714,V_d,tsne,OneGenome,ar_or_generative,ZhejiangLab,0.851005834096549,20,pca
genbio-ai/AIDO.DNA-7B,12.988176,-4.298388,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8955860595416295,20,pca
genbio-ai/AIDO.DNA-300M,8.917764,-3.059675,V_d,tsne,AIDO.DNA,mlm_or_encoder,genbio-ai,0.8969643969999578,20,pca
Mishamq/HybriDNA-300M,-10.590043,7.8593497,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8287939984167011,20,pca
Mishamq/HybriDNA-3B,-8.376113,9.843674,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8946934034815327,20,pca
Mishamq/HybriDNA-7B,-9.515694,8.6940975,V_d,tsne,HybriDNA,ar_or_generative,Mishamq,0.8429952129330213,20,pca
living-models/Botanic0-L,4.583244,-7.9529347,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8817735814987914,20,pca
living-models/Botanic0-M,4.3301105,-7.3623295,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8888156475711413,20,pca
living-models/Botanic0-S,4.746466,-5.2833123,V_d,tsne,Botanic0,ar_or_generative,living-models,0.8922605273901404,20,pca
RaphaelMourad/Mistral-DNA-v1-17M-goat-5races,-8.3813925,5.078238,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7151140407337319,20,pca
RaphaelMourad/Mistral-DNA-v1-17M-cow-5races,-8.540869,5.5790515,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7295038417692249,20,pca
RaphaelMourad/Mistral-DNA-v1-17M-pig-13races,-7.72509,6.0207043,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7560749499657892,20,pca
RaphaelMourad/Mistral-DNA-v1-138M-hg38,-10.830954,5.680167,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6522743549122137,20,pca
RaphaelMourad/Mistral-DNA-v1-17M-hg38,-4.9015245,7.4548416,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8120933659253847,20,pca
RaphaelMourad/Mistral-DNA-v1-1M-hg38,-5.8892913,6.065894,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7652417340533012,20,pca
RaphaelMourad/Mistral-DNA-v1-138M-lncRNA,-7.6962557,5.5566125,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7336237875938862,20,pca
RaphaelMourad/Mistral-DNA-v1-417M-Athaliana,-10.681179,4.723614,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6657346162922085,20,pca
RaphaelMourad/Mistral-DNA-v1-138M-virus,-9.117108,7.121871,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.5944237064486142,20,pca
RaphaelMourad/Mistral-DNA-v1-138M-noncoding,12.495339,-1.3235937,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8069298647587365,20,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteriophage,-9.553663,6.8415728,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6028566584580207,20,pca
RaphaelMourad/Mistral-DNA-v1-138M-plasmid,-8.354619,6.97672,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.6587029529951741,20,pca
RaphaelMourad/Mistral-DNA-v1-138M-yeast,-11.882748,6.000731,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7072246572524645,20,pca
RaphaelMourad/Mistral-DNA-v1-138M-bacteria,-5.8262215,2.7680101,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.7144042532624235,20,pca
RaphaelMourad/Mistral-DNA-v1-422M-hg38,-9.361889,1.6568426,V_d,tsne,Mistral-DNA,ar_or_generative,RaphaelMourad,0.8506983197541412,20,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-Athaliana,-11.853022,5.153835,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6632138434294502,20,pca
RaphaelMourad/ModernBERT-DNA-v1-117M-hg38,-3.1237524,4.234953,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.8337786903776166,20,pca
RaphaelMourad/ModernBert-DNA-v1-37M-virus,-8.958868,6.6329327,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.7175569356285602,20,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-Athaliana,-11.574615,3.82679,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6703268332023103,20,pca
RaphaelMourad/ModernBERT-DNA-v1-37M-hg38,-13.16733,5.2396083,V_d,tsne,ModernBERT-DNA,mlm_or_encoder,RaphaelMourad,0.6887707783859928,20,pca
RaphaelMourad/Jamba-DNA-v1-114M-hg38,-2.8848076,5.155424,V_d,tsne,Jamba-DNA,ar_or_generative,RaphaelMourad,0.8491731838293114,20,pca
plant-llms/PlantBiMoE,3.692048,-7.9784913,V_d,tsne,PlantBiMoE,mlm_or_encoder,plant-llms,0.8831416997893283,20,pca
GenSLM-25M,-4.573559,1.2613367,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8187124537715601,20,pca
GenSLM-250M,-4.8318267,1.2045486,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8332770033831376,20,pca
GenSLM-2.5B,-4.4596815,0.81088245,V_d,tsne,GenSLM,ar_or_generative,GenSLM,0.8577640682538047,20,pca
Hengchang-Liu/D3LM-from-nt,2.8949964,-0.73747945,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8832184453373992,20,pca
Hengchang-Liu/D3LM-scratch,-5.7101517,4.563092,V_d,tsne,D3LM,mlm_or_encoder,Hengchang-Liu,0.8586873230205744,20,pca
JadenLong/MutBERT,2.1244423,3.7609699,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8981685232496104,20,pca
JadenLong/MutBERT-Multi,2.107501,3.146535,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8864963088581912,20,pca
JadenLong/MutBERT-Human-Ref,2.2225642,3.6838272,V_d,tsne,MutBERT,mlm_or_encoder,JadenLong,0.8982997255603392,20,pca
HuggingFaceBio/Carbon-500M,11.008849,-7.923103,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9101119311604692,20,pca
HuggingFaceBio/Carbon-3B,13.1150055,-9.210127,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9233890367837617,20,pca
HuggingFaceBio/Carbon-8B,13.358198,-9.8165045,V_d,tsne,Carbon,ar_or_generative,HuggingFaceBio,0.9172279433913282,20,pca
